"location","lat","lon"
"Follow-up","34.4212026","-119.6984552"
"Gesund-heitseinrichtungen","48.627989","13.197624"
"G8","49.2104123","-123.13046"
"Forst-Governance","28.5916529","77.3351305"
"Frau","34.6977322","135.7495444"
"Given","38.734253","-81.7334635"
"Friday","48.535711","-123.0168217"
"Fulfilled","40.2291683","-74.0612208"
"Forest","41.5341012","-79.2451149"
"Finanzminister","35.6726475","139.7491516"
"Floor","36.1163461","-97.0409625"
"Général","8.152186","4.2537015"
"Gästehaus","30.0474332","-99.1403189"
"Floor","36.1163461","-97.0409625"
"Fokusgemeinden","51.2721496","7.2111727"
"Gewaltprävention","49.9361772","11.5271888"
"Formally and","38.2913772","-77.515108"
"Fata","32.667476","69.8597406"
"Financing","38.915617","-77.045302"
"Follow-up","34.4212026","-119.6984552"
"Gestor","55.7092034","21.1523868"
"Freistaat Bayer","48.7904472","11.4978895"
"Geschäftsstelle","34.0515967","-118.2569768"
"G20","37.7700144","113.568403"
"Fora","36.6678267","-121.807861"
"GDAs","33.0328856","-96.6985198"
"FUGs","34.4759278","-114.3302546"
"GLIA","59.3530027","17.9247344"
"hiv-/aids","49.2805926","-123.1282296"
"greater","42.7665883","-84.5797221"
"hidroeléctrica 19.799.647.00","18.9467072","-103.9014928"
"hunan","35.602836","-95.962511"
"Heidelberger","43.6135962","-79.6823415"
"grands","37.8134331","-80.4343203"
"Horn","37.1956678","-81.8901207"
"High","37.528505","-95.823251"
"High","37.528505","-95.823251"
"High Mark","42.1278646","-80.0837506"
"Hauptstraße","52.4814016","13.347918"
"highlands","33.516948","-86.6558196"
"hlv","41.7296468","-92.2945724"
"hlv","41.7296468","-92.2945724"
"hegi","47.5043778","8.7735459"
"hôtel de Ville","45.5089192","-73.5543325"
"grand","39.0086287","-109.5613343"
"herceg","40.6884315","-75.3534308"
"hlv","41.7296468","-92.2945724"
"hermosa","43.8397124","-103.1910204"
"High","37.528505","-95.823251"
"High","37.528505","-95.823251"
"Haag","38.412576","-96.17604"
"hlv","41.7296468","-92.2945724"
"guaddai","38.6362146","-80.4664748"
"grand","39.0086287","-109.5613343"
"graisse","29.2278589","-90.5943697"
"Hamburger","36.0611524","-95.9009107"
"hlv","41.7296468","-92.2945724"
"Guidelines","33.5827026","-117.6596263"
"Guy","29.3438567","-95.7834818"
"Hetland","41.6477109","-70.9484979"
"Graduates","37.6598397","-122.4846027"
"Haut-Fleuve","48.684189","-67.963564"
"Handwerkskammer","33.7859903","-84.4120101"
"Graduates","37.6598397","-122.4846027"
"Haus und Hof","48.2090369","16.3640162"
"Heitkämper","51.95182","7.97316"
"Hanns","40.7627204","-73.9973327"
"Hotel Holiday Home Monday","33.8216415","-116.548339"
"Hilfsmittel","46.7900117","7.6080147"
"HE","50.6520515","9.1624376"
"Haus die Jugend","52.2777646","8.0396055"
"Grenze","-20.2819164","-49.2030593"
"Hatfield","40.2798274","-75.2993417"
"GTZ-1","36.1040509","-95.8882198"
"Humankapital","49.3594248","6.7333596"
"Grund|Gründen","35.1172412","-80.7119914"
"Governance","43.688214","-79.392756"
"Grund|Gründen","35.1172412","-80.7119914"
"groß","42.94583","-98.5723057"
"Grenze","-20.2819164","-49.2030593"
"Hurrikan","32.886104","-117.179041"
"Î","29.4850089","57.6439048"
"HCMC","44.9721593","-93.2616949"
"governance’","43.688214","-79.392756"
"Government Office","37.5101759","-94.8425485"
"HIV/AIDS/STDs","42.897955","-78.865225"
"Hoa","37.6981993","-97.4438016"
"HS","36.3518985","-94.1955009"
"HIV-AIDS Prävention","38.8945274","-77.0115934"
"Greater","42.7665883","-84.5797221"
"How Do","40.6851273","-73.9734987"
"Hunan","36.7341294","-95.9344902"
"Hydro","35.5494957","-98.578126"
"HIV AIDS","36.1185359","-95.9361365"
"Hill","32.0621768","-97.179026"
"Guide de la","45.5341611","-73.6614645"
"Government of Uganda","30.405952","-95.6687099"
"Hansjörg","36.005402","-115.114381"
"Herrat","43.19502","-0.478321"
"Health","37.5341807","-95.814089"
"HIS","42.5527701","-71.2177778"
"HMIS","39.750208","-104.986937"
"Government Buildings Suva","-18.145718","178.4243335"
"HIV/AIDS/STD","36.1185359","-95.9361365"
"Haus 	  ","40.7209938","-74.0046492"
"Heil Ch","46.2165216","-101.7080986"
"Hotel Responsible","46.5124662","-87.7151881"
"Governmental","39.0472756","-95.6757885"
"Grupo","33.9538596","133.2866119"
"H.E. Lim Voan","-12.1271183","-77.0046188"
"Health","37.5341807","-95.814089"
"Government of Pakistan","29.9467588","-95.5841682"
"Hanna","38.9145709","-94.6413348"
"Handel","41.0600948","-80.6611447"
"Handwerkskammer","33.7859903","-84.4120101"
"Herbst","40.512047","-85.787621"
"Grenze","-20.2819164","-49.2030593"
"Hagen","43.7029338","-98.0751296"
"Heart","36.1447751","-95.9671005"
"Government Portal","39.9032762","-95.8001544"
"Hotel","37.6819562","-95.4519204"
"Herbst","40.512047","-85.787621"
"His Office","40.7481476","-73.9869651"
"HIS","42.5527701","-71.2177778"
"Hornbrook","41.9101394","-122.5558584"
"HPC","32.3147466","-95.2492653"
"Governance","43.688214","-79.392756"
"H3","43.0090748","-76.1864315"
"GV","37.420172","-122.079987"
"Henriksson","41.9759244","-88.1989736"
"Handwerkskammer St. Louis","38.6508806","-90.2643755"
"HF 3","45.5323457","-122.9287988"
"Hotel","37.6819562","-95.4519204"
"GV","37.420172","-122.079987"
"H2","21.1469051","72.8758343"
"H5","40.437708","44.6297908"
"Beratun","33.3568303","-111.9740892"
"Georgia","32.1656221","-82.9000751"
"Indianer","38.8883484","-77.0165034"
"instituto de desenvolvimento","41.2098381","-8.3270265"
"instituto de terras","43.1442004","-8.9561041"
"in­","40.2671941","-86.1349019"
"Georgia","32.1656221","-82.9000751"
"Georgia","32.1656221","-82.9000751"
"Georgia","32.1656221","-82.9000751"
"Georgia","32.1656221","-82.9000751"
"Georgia","32.1656221","-82.9000751"
"Georgia","32.1656221","-82.9000751"
"Georgia","32.1656221","-82.9000751"
"Inn","37.671446","-97.422954"
"inlet","33.551074","-79.042242"
"istoq","-25.4352129","-49.2946814"
"inter","36.8742686","-94.847121"
"instituto de crédito oficial","46.7843927","-92.0952149"
"imako","33.484872","-82.136027"
"indus","26.726574","-80.0826525"
"instituto nacional","-33.4453173","-70.6506813"
"ica","42.3528824","-71.043011"
"Immobiliensektor","52.50332","13.32652"
"Georgia","32.1656221","-82.9000751"
"intermetal","25.875182","-80.17068"
"Individual","36.149381","-95.966125"
"Interest","13.7671837","100.4427824"
"Issues","37.825818","-122.252434"
"Imbas","-7.742764","110.491601"
"I6","34.578018","-83.2858448"
"I8","32.6707083","-114.4543588"
"Issues","37.825818","-122.252434"
"Instrumentenkonzepts","45.417102","-63.600452"
"Impactos","44.1797359","-77.3672049"
"Institut of Statistical","41.472876","-81.533764"
"IM International Inn","25.8512962","-80.143967"
"ISRI-CAL","24.0368506","86.1235696"
"Infrastructure","36.09827","-95.885097"
"Impact “","36.1024772","-95.8662294"
"ihr","42.370362","-71.103364"
"IC","38.9258864","-77.2170335"
"Georgia","32.1656221","-82.9000751"
"Inglés","36.1446922","-115.1287078"
"I Wayan","42.9782525","-111.376888"
"Inhalt","-8.06348","-34.873349"
"Interinstitutionelle","46.8406979","-0.4951246"
"Ganze","29.5290262","79.6712601"
"Gobiernos","29.0672448","-110.9563658"
"Industry","40.7644963","-73.9868899"
"Industria","27.9236333","-110.89148"
"Independent","30.0324251","-91.8506734"
"Installateur","44.852202","-93.430241"
"Issues","37.825818","-122.252434"
"IEA","39.7958464","-89.6545767"
"Industrieministerium","35.6721319","139.7508896"
"Indiz","20.593684","78.96288"
"Institutions","37.1467427","-94.5016"
"IRRC","40.7134349","-73.995455"
"IDPs","37.1564389","-95.7730042"
"Ion","43.11276","-91.2620759"
"IMMEE","20.0562195","-99.3490619"
"Intermediaries","39.1495984","-84.4065034"
"I1.1","33.7901435","-118.1717356"
"IEA","39.7958464","-89.6545767"
"intern","32.1644112","-80.7682726"
"Immunization","37.2031073","-93.3304675"
"Interactions","39.8030973","-86.0411223"
"Informationssystem","53.0579448","14.2845133"
"Intermediaries","39.1495984","-84.4065034"
"Imtiaz","28.3060173","-81.4073798"
"Georgia","32.1656221","-82.9000751"
"Industriais","39.0452047","-94.5873676"
"Gobiernos","29.0672448","-110.9563658"
"Georgia","32.1656221","-82.9000751"
"Iron Gate","38.907013","-77.039866"
"Institución","29.3183799","-100.9360744"
"Industriefonds","45.5948482","-73.5775516"
"Inhalt","-8.06348","-34.873349"
"IFAD","38.9029064","-77.0412457"
"IRRC","40.7134349","-73.995455"
"Isa","28.061451","-82.4141004"
"IGEP","-18.9193531","-48.2838901"
"Industries","35.838314","-94.6326988"
"Instrumentenkonzepts","45.417102","-63.600452"
"ihr","42.370362","-71.103364"
"Georgia","32.1656221","-82.9000751"
"Indicator B","40.6118663","-111.5467047"
"IGEP","-18.9193531","-48.2838901"
"intern","32.1644112","-80.7682726"
"Incentivos","32.514049","-116.98696"
"Institutions","37.1467427","-94.5016"
"ICPD+20","-10.8725041","-61.9787623"
"Instrumentenkonzepts","45.417102","-63.600452"
"I11","35.9342617","-114.8497975"
"I17","34.4286713","-112.0361629"
"I20","32.4867609","-91.9654081"
"I24","36.3771316","-86.9885236"
"I28","40.5708918","-74.3241436"
"Indian","38.6611271","-90.3559915"
"Ist-Stand","41.781521","-72.5930958"
"Instrumentenkonzepts","45.417102","-63.600452"
"Inter-Institutional","21.1481913","78.9918048"
"I.","29.4850089","57.6439048"
"IP","30.413234","-88.891464"
"KfW","29.6000118","-98.5472331"
"july","40.2845681","-105.7046279"
"july","40.2845681","-105.7046279"
"KfW","29.6000118","-98.5472331"
"july","40.2845681","-105.7046279"
"KfW","29.6000118","-98.5472331"
"Joint","36.093066","-95.857605"
"Kairoer","37.4201745","-122.1676201"
"KfW","29.6000118","-98.5472331"
"Kairoer","37.4201745","-122.1676201"
"july","40.2845681","-105.7046279"
"Joint","36.093066","-95.857605"
"july","40.2845681","-105.7046279"
"KfW","29.6000118","-98.5472331"
"KfW","29.6000118","-98.5472331"
"KfW","29.6000118","-98.5472331"
"KfW","29.6000118","-98.5472331"
"KfW","29.6000118","-98.5472331"
"kkmu","-15.4220756","28.3433861"
"july","40.2845681","-105.7046279"
"KfW","29.6000118","-98.5472331"
"KfW","29.6000118","-98.5472331"
"KfW","29.6000118","-98.5472331"
"july","40.2845681","-105.7046279"
"KfW","29.6000118","-98.5472331"
"KfW","29.6000118","-98.5472331"
"july","40.2845681","-105.7046279"
"Joint","36.093066","-95.857605"
"KfW","29.6000118","-98.5472331"
"KfW","29.6000118","-98.5472331"
"kkmu","-15.4220756","28.3433861"
"Java","36.7121677","-95.9372971"
"Java","36.7121677","-95.9372971"
"Java","36.7121677","-95.9372971"
"Java","36.7121677","-95.9372971"
"KfW","29.6000118","-98.5472331"
"KfW","29.6000118","-98.5472331"
"jemens","15.552727","48.516388"
"Joint","36.093066","-95.857605"
"july","40.2845681","-105.7046279"
"july","40.2845681","-105.7046279"
"july","40.2845681","-105.7046279"
"KfW","29.6000118","-98.5472331"
"KfW","29.6000118","-98.5472331"
"KfW","29.6000118","-98.5472331"
"KfW","29.6000118","-98.5472331"
"KfW","29.6000118","-98.5472331"
"KfW","29.6000118","-98.5472331"
"Kiesstraße","50.118554","8.6483157"
"Joint","36.093066","-95.857605"
"KfW","29.6000118","-98.5472331"
"KfW","29.6000118","-98.5472331"
"july","40.2845681","-105.7046279"
"KfW","29.6000118","-98.5472331"
"jenins","47.0005004","9.5577461"
"KfW","29.6000118","-98.5472331"
"KfW","29.6000118","-98.5472331"
"july","40.2845681","-105.7046279"
"july","40.2845681","-105.7046279"
"Joint","36.093066","-95.857605"
"july","40.2845681","-105.7046279"
"KfW","29.6000118","-98.5472331"
"july","40.2845681","-105.7046279"
"july","40.2845681","-105.7046279"
"KfW","29.6000118","-98.5472331"
"KfW","29.6000118","-98.5472331"
"kafferine","39.7761143","-86.1439829"
"KfW","29.6000118","-98.5472331"
"KfW","29.6000118","-98.5472331"
"KfW","29.6000118","-98.5472331"
"klitzing","38.6024861","-90.2424536"
"KfW","29.6000118","-98.5472331"
"july","40.2845681","-105.7046279"
"KfW","29.6000118","-98.5472331"
"july","40.2845681","-105.7046279"
"july","40.2845681","-105.7046279"
"july","40.2845681","-105.7046279"
"july","40.2845681","-105.7046279"
"july","40.2845681","-105.7046279"
"KfW","29.6000118","-98.5472331"
"KfW","29.6000118","-98.5472331"
"Joint","36.093066","-95.857605"
"july","40.2845681","-105.7046279"
"july","40.2845681","-105.7046279"
"KfW","29.6000118","-98.5472331"
"Kakao","47.622551","-122.338855"
"Kasturi","35.6059753","-77.4119465"
"Kaste|Kasten","37.375776","-89.66991"
"Kleinbauer","40.963133","-76.61716"
"Kara","37.442656","-122.151587"
"Komah","-23.5266482","-46.6518708"
"Jahrtausend","51.3160332","6.1951249"
"Kontinent","38.9054349","-77.0445711"
"ja/nein","34.1241436","-118.2677826"
"Kind","40.7522162","-73.9868215"
"Komp","36.114465","-115.282904"
"Kleinbauer","40.963133","-76.61716"
"Jouni","42.5098143","-83.3582208"
"Joint-Stock-Companies","44.6444707","-63.5720663"
"Kontext","43.195862","-89.211341"
"kg","41.20438","74.766098"
"Kfz-Technik","47.1044487","9.8553671"
"KMUs","35.7762103","-95.3802468"
"Kock","51.64122","22.44796"
"Krankenhauspersonals","-6.3102589","107.2931265"
"Klein- und Mittelunternehmen","47.4325073","9.3764468"
"Kerkhof","51.3694943","5.5566702"
"Kesheng","33.9505345","-118.0057828"
"Karev","34.184855","-118.5269741"
"Kreis","38.6467869","-90.4057785"
"Kommunalverwaltung","46.730496","-94.686376"
"J. GTZ","36.1040509","-95.8882198"
"Kommunalverwaltung","46.730496","-94.686376"
"Kompetenz","19.3964619","-99.1822479"
"Kompetenz","19.3964619","-99.1822479"
"Kompetenz","19.3964619","-99.1822479"
"Kien","41.7566814","-72.7086264"
"KMU-","38.3610415","-97.6314533"
"Kgale Building","-24.605559","25.9319635"
"Java","36.8359709","-79.2277979"
"können","-22.5345814","-43.2062241"
"Korb","48.8414113","9.3608907"
"Kleinbub","33.4707204","-81.9830717"
"Justizministerien","32.7788156","-96.8021119"
"können","-22.5345814","-43.2062241"
"Khyara","-22.9434033","-43.3377723"
"Khan Bank","41.7732516","-88.1474964"
"Komittees","42.3534302","-71.0462"
"K @card@","39.6119044","-86.1575027"
"Kamza","37.8991261","-122.3073534"
"Kontum","14.3497403","108.0004606"
"Kontum Do","14.3937507","107.8116151"
"KMUs","35.7762103","-95.3802468"
"Join-in-Circuit","39.4811318","-84.8217348"
"Kernland","34.4112803","-103.2043865"
"Kleinbauer","40.963133","-76.61716"
"Jugendgruppe","51.3086519","6.557529"
"JWU","41.8198","-71.4130131"
"Kompetenz","19.3964619","-99.1822479"
"kommunal Umweltschutz","52.43028","9.62437"
"Kakao","47.622551","-122.338855"
"Kratie","12.4896877","106.0287512"
"IZ","34.9765857","138.946704"
"Kraft-Wärme-Kopplungsanlage","52.3762246","9.7099337"
"Königreich die Niederlande","53.3650954","7.2048316"
"Kim","36.7898144","-95.9357359"
"Kernteams","35.3812049","-118.9889484"
"Kewasco","-0.3706787","35.2827537"
"Koordination","29.756644","-95.370863"
"Khawaja","36.1446259","-95.9666533"
"Khmer","39.9274709","-75.1557205"
"K1","30.384585","-97.721313"
"Kind","40.7522162","-73.9868215"
"Kommunalverwaltung","46.730496","-94.686376"
"Kreis","38.6467869","-90.4057785"
"Join","39.9582467","-82.9838768"
"K1","30.384585","-97.721313"
"Johannes","33.821333","-116.54524"
"Karine","43.6537184","-79.3909035"
"Konzern","11.255489","75.786974"
"Kono District Council","-27.6975746","23.5416011"
"Kassahun","36.158313","-115.220084"
"Know-how-Transfer","13.648426","101.1518136"
"Justizministerien","32.7788156","-96.8021119"
"Kakao","47.622551","-122.338855"
"Kontext","43.195862","-89.211341"
"IZ","34.9765857","138.946704"
"Joseline","19.1035503","72.8589789"
"Koordination","29.756644","-95.370863"
"Konsortialpartner","38.9876584","-77.0970275"
"Korridor","32.1671685","-110.9584914"
"La vega","31.593507","-97.0832097"
"laguna","29.4191226","-100.0056207"
"krombach","32.750634","-97.116548"
"labour","46.509587","-84.334273"
"lang Son","33.6471628","-117.8411294"
"Kumar","38.978113","-95.248376"
"Kriterium „","43.1486931","-77.5558518"
"Laguna","29.4191226","-100.0056207"
"kW","29.31166","47.481766"
"Kurs","34.0598446","-118.4453527"
"Landallokation","29.7858646","-95.497803"
"La Vega","31.593507","-97.0832097"
"Landscape Priority","41.2980533","-87.5272843"
"Kultusministerium","48.7813193","9.1790077"
"L’existence","24.8340807","93.9041893"
"Kurs","34.0598446","-118.4453527"
"Landmark Hotel","33.6732166","-78.900877"
"Lai Hoa","33.9176954","-117.9972322"
"la Defensoría","26.0700699","-98.3074112"
"Kurs","34.0598446","-118.4453527"
"Landscape Priority","41.2980533","-87.5272843"
"l’on","51.253775","-85.323214"
"Kriterium","43.1486931","-77.5558518"
"La structure","34.0977169","-118.3468353"
"l’importance","-37.7772171","144.9297717"
"L‟appui","45.4615321","-75.7637701"
"l’ABN","-37.8154534","144.9634294"
"l’UAS","57.052083","-135.3509899"
"Landscape Priority","41.2980533","-87.5272843"
"LA","34.0522342","-118.2436849"
"L’APRS","16.6086235","79.3043021"
"la GTZ","30.6263903","-90.4987142"
"la justicia de","-24.8850827","31.4084731"
"la mejora   Y","46.1313822","7.3151797"
"Lampe","36.5636755","-93.4379639"
"KTA","37.81724","-96.8622524"
"l’âge","44.33612","0.208088"
"Land zu Land","34.1064207","108.4949904"
"La Coordinación Y el","19.3949136","-99.1473016"
"LA","34.0522342","-118.2436849"
"Land Distribution )","27.04126","-82.036282"
"La diversidad de","32.4664737","-116.8119621"
"la OTCA","45.8794243","9.4073026"
"La OTCA","45.8794243","9.4073026"
"La Paya","36.5524522","-121.9262735"
"KS","39.011902","-98.4842465"
"Länder-Teams","35.189363","-114.013266"
"L’analyse","52.0355703","8.4958404"
"Laguna","29.4191226","-100.0056207"
"Land Fill","36.7181107","-96.0103476"
"Landfill","36.7181107","-96.0103476"
"la fin de la Phase","46.141446","4.290736"
"l’Artisanat","45.545251","-73.655588"
"Labs","36.0691792","-95.920306"
"Kurs","34.0598446","-118.4453527"
"lycée municipal","42.3462163","-71.0874944"
"lokal­","41.9106249","-87.6753825"
"Luzerne","41.1404353","-75.9927652"
"lower south","44.4669941","-73.1709604"
"livingstone","40.7862871","-74.3300842"
"ligula","40.4578393","-3.683847"
"ledger","48.2582636","-111.8256609"
"M","33.401113","-84.7722109"
